date,Tax,Dip,Correction,Bubble,Bots,Airdrop,Github,Launch,Flippening,Shilling,Marketcap,FOMO_theme,FUD_theme,Fees,(De-)centralisation,Hodling,Whales,Rebranding,Roadmap,Bug,Fork,Wallet,Open_source,Partnerships,Whitepaper,Pump_and_dump,Ban,Community,ICO,Bottom,ETF,Volume,Leverage,Stablecoin,FOMO,Hopeful,Negative,Bearish,Pessimistic/Doubtful,Sad,Fearful/Concerned,Angry,Uncertain,Mistrustful,Panicking,Stressed,Disappointed,Annoyed/Frustrated,Capitulating,Positive,Bullish,Optimistic,Happy,Euphoric/Excited,Trustful,Regulation/Politics,Adoption,Learning,Problems_and_issues,Price,Cheap,Expensive,Volatility,Crash,Recovery,Investing/Trading,Buying,Selling,Going_short,Waiting,Portfolio,Strategy,Due_diligence,Getting_rich,Short_term_trading,Technical_analysis,Long_term_investing,Risk,Institutional_money,Banks,Hacks,Scam/Fraud,Market_manipulation,Announcements,Progress,Marketing,Exchanges,Listing,Governance,Use_case/Applications,Market_potential,Business_model,Vision/Mission,Competition,Team,Token_economics,Transparency,Technology,Scaling,Security,Privacy,Mining,Prediction,Warning,Announcement,Rumor,Advice/Support,Newbie_comment,Spam,Price_report,News_headline,Good_news,Bad_news
2017-03-17,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,3.0,1.0,3.0,9.0,2.0,2.0,0.0,0.0,1.0,16.0,2.0,0.0,10.0,0.0,0.0,1.0,2.0,7.0,2.0,3.0,13.0,0.0,0.0,5.0,3.0,33.0,2.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,17.0,0.0,28.0,35.0,8.0,11.0,0.0,10.0,12.0,5.0,18.0,0.0,6.0,177.0,0.0,0.0,47.0,18.0,0.0,59.0,11.0,7.0,2.0,0.0,8.0,0.0,17.0,2.0,3.0,13.0,26.0,1.0,13.0,1.0,0.0,4.0,0.0,6.0,8.0,2.0,27.0,1.0,0.0,12.0,10.0,0.0,0.0,27.0,3.0,4.0,0.0,89.0,1.0,3.0,49.0,21.0,20.0,0.0,6.0,0.0,25.0,0.0,23.0,67.0,126.0,52.0,22.0
2017-03-18,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,2.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,8.0,0.0,15.0,19.0,6.0,2.0,0.0,1.0,7.0,4.0,22.0,3.0,3.0,105.0,0.0,0.0,23.0,9.0,0.0,30.0,11.0,1.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,1.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,15.0,6.0,0.0,9.0,2.0,0.0,0.0,22.0,1.0,1.0,1.0,48.0,1.0,1.0,29.0,12.0,7.0,1.0,2.0,0.0,8.0,0.0,10.0,62.0,69.0,26.0,9.0
2017-03-19,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,7.0,20.0,10.0,6.0,0.0,3.0,10.0,3.0,22.0,2.0,0.0,85.0,0.0,0.0,20.0,13.0,0.0,15.0,6.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,12.0,2.0,0.0,6.0,0.0,0.0,0.0,17.0,3.0,1.0,0.0,51.0,0.0,2.0,18.0,23.0,17.0,0.0,1.0,0.0,7.0,0.0,13.0,40.0,73.0,31.0,7.0
2017-03-20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,1.0,2.0,0.0,2.0,6.0,3.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,13.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,17.0,19.0,12.0,9.0,0.0,2.0,13.0,2.0,15.0,1.0,4.0,93.0,0.0,0.0,30.0,14.0,0.0,34.0,2.0,0.0,0.0,1.0,1.0,1.0,8.0,3.0,2.0,16.0,9.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,22.0,2.0,0.0,6.0,3.0,0.0,0.0,20.0,5.0,1.0,0.0,59.0,0.0,3.0,26.0,21.0,18.0,0.0,1.0,0.0,6.0,0.0,17.0,38.0,72.0,30.0,8.0
2017-03-21,0.0,5.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,3.0,4.0,3.0,3.0,2.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,14.0,1.0,1.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,7.0,0.0,16.0,29.0,15.0,9.0,0.0,4.0,8.0,1.0,15.0,0.0,2.0,75.0,0.0,0.0,29.0,13.0,0.0,39.0,9.0,5.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,15.0,20.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,18.0,0.0,20.0,4.0,0.0,6.0,3.0,0.0,0.0,16.0,4.0,0.0,0.0,60.0,0.0,1.0,33.0,18.0,19.0,0.0,3.0,0.0,15.0,0.0,23.0,20.0,94.0,49.0,3.0
2017-03-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,16.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,10.0,22.0,5.0,10.0,0.0,2.0,8.0,8.0,20.0,2.0,4.0,41.0,1.0,0.0,24.0,13.0,0.0,20.0,4.0,5.0,2.0,1.0,1.0,0.0,8.0,0.0,1.0,17.0,9.0,3.0,0.0,0.0,0.0,3.0,0.0,2.0,10.0,1.0,32.0,4.0,1.0,10.0,1.0,0.0,0.0,33.0,4.0,0.0,0.0,60.0,1.0,0.0,22.0,15.0,5.0,1.0,2.0,0.0,8.0,0.0,17.0,13.0,92.0,38.0,19.0
2017-03-23,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,1.0,0.0,1.0,0.0,1.0,17.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,14.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,9.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,11.0,26.0,6.0,4.0,1.0,3.0,11.0,5.0,32.0,1.0,0.0,43.0,0.0,0.0,29.0,13.0,0.0,24.0,7.0,0.0,1.0,1.0,0.0,0.0,14.0,1.0,1.0,9.0,12.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,3.0,31.0,2.0,0.0,28.0,1.0,0.0,0.0,26.0,2.0,3.0,0.0,76.0,0.0,1.0,30.0,16.0,10.0,1.0,3.0,1.0,10.0,0.0,22.0,8.0,120.0,83.0,21.0
2017-03-24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,20.0,3.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,6.0,0.0,17.0,40.0,15.0,8.0,0.0,9.0,6.0,11.0,36.0,1.0,4.0,77.0,0.0,0.0,30.0,12.0,0.0,44.0,14.0,5.0,3.0,0.0,6.0,1.0,9.0,1.0,0.0,13.0,19.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,7.0,0.0,31.0,4.0,0.0,16.0,4.0,0.0,1.0,35.0,3.0,3.0,0.0,69.0,1.0,1.0,29.0,18.0,20.0,2.0,0.0,0.0,18.0,0.0,15.0,12.0,110.0,66.0,19.0
2017-03-25,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,11.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,13.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,12.0,20.0,9.0,6.0,1.0,1.0,2.0,3.0,18.0,2.0,4.0,71.0,1.0,0.0,13.0,5.0,0.0,30.0,10.0,4.0,4.0,1.0,1.0,0.0,14.0,1.0,1.0,5.0,11.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,8.0,1.0,18.0,0.0,0.0,13.0,3.0,0.0,0.0,18.0,3.0,0.0,0.0,45.0,0.0,0.0,21.0,4.0,15.0,1.0,2.0,0.0,5.0,0.0,8.0,28.0,59.0,38.0,7.0
2017-03-26,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,28.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,9.0,20.0,6.0,12.0,0.0,2.0,4.0,7.0,13.0,1.0,4.0,56.0,0.0,0.0,15.0,6.0,0.0,14.0,3.0,2.0,1.0,0.0,2.0,0.0,4.0,0.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,10.0,1.0,0.0,0.0,19.0,6.0,1.0,0.0,36.0,2.0,0.0,13.0,8.0,11.0,0.0,0.0,0.0,9.0,0.0,11.0,15.0,69.0,30.0,22.0
2017-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,8.0,18.0,5.0,4.0,0.0,5.0,6.0,3.0,24.0,1.0,5.0,46.0,0.0,0.0,19.0,11.0,0.0,20.0,2.0,2.0,5.0,0.0,0.0,0.0,6.0,1.0,0.0,6.0,13.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,8.0,2.0,17.0,2.0,0.0,15.0,1.0,0.0,1.0,18.0,8.0,1.0,0.0,48.0,0.0,0.0,19.0,10.0,9.0,0.0,1.0,0.0,7.0,0.0,17.0,13.0,66.0,34.0,6.0
2017-03-28,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,3.0,6.0,0.0,2.0,0.0,0.0,18.0,7.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,14.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,12.0,0.0,23.0,24.0,8.0,7.0,1.0,1.0,10.0,3.0,28.0,1.0,6.0,66.0,0.0,0.0,37.0,12.0,0.0,19.0,4.0,3.0,1.0,0.0,2.0,0.0,11.0,0.0,2.0,5.0,10.0,0.0,1.0,18.0,0.0,4.0,0.0,0.0,12.0,0.0,22.0,0.0,1.0,17.0,0.0,0.0,0.0,18.0,13.0,2.0,0.0,107.0,0.0,2.0,43.0,37.0,9.0,0.0,0.0,0.0,15.0,0.0,19.0,14.0,108.0,29.0,7.0
2017-03-29,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,8.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0,14.0,25.0,10.0,8.0,1.0,4.0,8.0,4.0,25.0,1.0,4.0,63.0,1.0,0.0,30.0,22.0,0.0,23.0,5.0,4.0,1.0,0.0,0.0,0.0,10.0,0.0,4.0,18.0,14.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,4.0,2.0,28.0,1.0,0.0,15.0,1.0,0.0,1.0,21.0,3.0,0.0,0.0,87.0,0.0,4.0,33.0,23.0,17.0,0.0,1.0,1.0,9.0,0.0,20.0,17.0,90.0,43.0,3.0
2017-03-30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,12.0,0.0,1.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0,15.0,28.0,5.0,3.0,4.0,6.0,12.0,3.0,30.0,5.0,1.0,49.0,2.0,0.0,28.0,14.0,0.0,41.0,7.0,4.0,2.0,2.0,0.0,3.0,6.0,1.0,3.0,15.0,7.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,6.0,0.0,20.0,1.0,0.0,17.0,0.0,0.0,1.0,10.0,5.0,1.0,0.0,66.0,0.0,4.0,23.0,21.0,9.0,0.0,1.0,0.0,13.0,0.0,17.0,17.0,55.0,23.0,1.0
2017-03-31,0.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,9.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,5.0,0.0,9.0,23.0,5.0,9.0,1.0,3.0,7.0,3.0,11.0,0.0,2.0,52.0,0.0,0.0,18.0,10.0,0.0,37.0,11.0,3.0,5.0,0.0,2.0,0.0,8.0,3.0,4.0,12.0,10.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,1.0,17.0,1.0,0.0,9.0,3.0,0.0,0.0,13.0,4.0,1.0,0.0,39.0,0.0,1.0,21.0,14.0,13.0,1.0,3.0,0.0,15.0,0.0,11.0,14.0,44.0,15.0,6.0
2017-04-01,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,12.0,7.0,1.0,3.0,0.0,3.0,5.0,3.0,12.0,1.0,1.0,21.0,0.0,0.0,16.0,7.0,0.0,9.0,2.0,1.0,1.0,1.0,2.0,1.0,8.0,0.0,2.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,19.0,8.0,0.0,5.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,41.0,0.0,2.0,23.0,10.0,4.0,0.0,2.0,0.0,5.0,0.0,8.0,8.0,45.0,13.0,3.0
2017-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,9.0,14.0,3.0,2.0,0.0,2.0,7.0,1.0,12.0,0.0,1.0,30.0,2.0,0.0,16.0,8.0,0.0,19.0,9.0,2.0,2.0,1.0,3.0,0.0,2.0,0.0,3.0,4.0,14.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,10.0,0.0,0.0,9.0,2.0,0.0,0.0,13.0,1.0,0.0,0.0,36.0,0.0,0.0,17.0,9.0,6.0,0.0,0.0,0.0,5.0,0.0,12.0,8.0,41.0,13.0,6.0
2017-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,15.0,4.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0,0.0,13.0,18.0,6.0,4.0,0.0,4.0,10.0,2.0,19.0,2.0,1.0,45.0,1.0,0.0,28.0,12.0,0.0,17.0,1.0,2.0,0.0,0.0,1.0,1.0,8.0,0.0,3.0,8.0,7.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,17.0,1.0,0.0,10.0,1.0,0.0,0.0,13.0,3.0,0.0,0.0,50.0,0.0,2.0,25.0,15.0,6.0,0.0,0.0,0.0,11.0,0.0,14.0,12.0,72.0,41.0,1.0
2017-04-04,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,4.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,14.0,0.0,4.0,0.0,7.0,0.0,2.0,0.0,3.0,1.0,6.0,0.0,11.0,12.0,6.0,3.0,1.0,3.0,4.0,0.0,22.0,3.0,5.0,39.0,1.0,0.0,19.0,8.0,0.0,18.0,6.0,2.0,2.0,0.0,2.0,0.0,8.0,0.0,2.0,9.0,8.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,4.0,1.0,14.0,1.0,0.0,10.0,1.0,0.0,0.0,12.0,3.0,0.0,0.0,50.0,1.0,2.0,25.0,9.0,9.0,0.0,0.0,0.0,9.0,0.0,9.0,10.0,62.0,29.0,4.0
2017-04-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,3.0,3.0,34.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,20.0,1.0,3.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,12.0,16.0,2.0,4.0,4.0,3.0,7.0,0.0,33.0,1.0,1.0,33.0,2.0,1.0,25.0,14.0,4.0,18.0,5.0,3.0,0.0,2.0,1.0,0.0,7.0,2.0,2.0,6.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,16.0,0.0,0.0,25.0,3.0,2.0,0.0,14.0,1.0,11.0,0.0,77.0,0.0,3.0,21.0,11.0,4.0,0.0,1.0,0.0,11.0,0.0,22.0,8.0,70.0,34.0,2.0
2017-04-06,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,21.0,5.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,16.0,8.0,3.0,6.0,0.0,1.0,14.0,4.0,25.0,3.0,2.0,29.0,0.0,1.0,33.0,15.0,0.0,17.0,6.0,3.0,2.0,1.0,1.0,0.0,4.0,0.0,2.0,8.0,14.0,3.0,2.0,0.0,0.0,5.0,0.0,3.0,2.0,0.0,21.0,1.0,0.0,16.0,0.0,0.0,0.0,19.0,3.0,1.0,0.0,69.0,1.0,0.0,26.0,23.0,6.0,0.0,3.0,0.0,12.0,0.0,20.0,8.0,56.0,31.0,10.0
2017-04-07,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,11.0,0.0,15.0,11.0,4.0,5.0,0.0,0.0,6.0,0.0,16.0,2.0,1.0,36.0,1.0,0.0,26.0,8.0,0.0,15.0,2.0,3.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,2.0,18.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,2.0,0.0,12.0,1.0,0.0,7.0,1.0,0.0,0.0,14.0,0.0,1.0,0.0,58.0,0.0,0.0,28.0,12.0,8.0,0.0,0.0,0.0,9.0,0.0,16.0,12.0,51.0,24.0,2.0
2017-04-08,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,0.0,1.0,1.0,2.0,11.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,8.0,10.0,4.0,6.0,0.0,1.0,3.0,1.0,8.0,1.0,2.0,44.0,0.0,0.0,11.0,5.0,0.0,18.0,10.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,7.0,9.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,12.0,0.0,0.0,8.0,1.0,0.0,0.0,24.0,8.0,1.0,0.0,32.0,0.0,0.0,9.0,8.0,13.0,0.0,0.0,0.0,7.0,0.0,7.0,9.0,61.0,33.0,11.0
2017-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,11.0,10.0,1.0,3.0,0.0,0.0,4.0,1.0,9.0,0.0,2.0,29.0,1.0,0.0,16.0,7.0,0.0,11.0,2.0,4.0,4.0,1.0,0.0,0.0,4.0,0.0,2.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,3.0,0.0,6.0,1.0,0.0,0.0,32.0,3.0,1.0,0.0,40.0,0.0,2.0,19.0,7.0,4.0,0.0,0.0,0.0,6.0,0.0,8.0,9.0,77.0,44.0,7.0
