2017-09-08,168
2017-09-09,169
2017-09-10,112
2017-09-11,193
2017-09-12,193
2017-09-13,136
2017-09-14,147
2017-09-15,121
2017-09-16,96
2017-09-17,76
2017-09-18,106
2017-09-19,201
2017-09-20,146
2017-09-21,125
2017-09-22,89
2017-09-23,56
2017-09-24,61
2017-09-25,111
2017-09-26,134
2017-09-27,232
2017-09-28,144
2017-09-29,159
2017-09-30,134
2017-10-01,119
2017-10-02,112
2017-10-03,207
2017-10-04,196
2017-10-05,355
2017-10-06,232
2017-10-07,167
2017-10-08,320
2017-10-09,284
2017-10-10,335
2017-10-11,261
2017-10-12,201
2017-10-13,319
2017-10-14,158
2017-10-15,211
2017-10-16,628
2017-10-17,441
2017-10-18,397
2017-10-19,310
2017-10-20,200
2017-10-21,161
2017-10-22,77
2017-10-23,127
2017-10-24,145
2017-10-25,97
2017-10-26,161
2017-10-27,111
2017-10-28,51
2017-10-29,126
2017-10-30,98
2017-10-31,139
2017-11-01,125
2017-11-02,169
2017-11-03,220
2017-11-04,90
2017-11-05,52
2017-11-06,99
2017-11-07,79
2017-11-08,113
2017-11-09,103
2017-11-10,131
2017-11-11,93
2017-11-12,74
2017-11-13,144
2017-11-14,151
2017-11-15,126
2017-11-16,770
2017-11-17,334
2017-11-18,169
2017-11-19,168
2017-11-20,206
2017-11-21,267
2017-11-22,315
2017-11-23,230
2017-11-24,176
2017-11-25,196
2017-11-26,182
2017-11-27,195
2017-11-28,314
2017-11-29,321
2017-11-30,194
2017-12-01,278
2017-12-02,124
2017-12-03,181
2017-12-04,191
2017-12-05,299
2017-12-06,341
2017-12-07,409
2017-12-08,557
2017-12-09,308
2017-12-10,198
2017-12-11,266
2017-12-12,716
2017-12-13,901
2017-12-14,1417
2017-12-15,886
2017-12-16,501
2017-12-17,384
2017-12-18,512
2017-12-19,471
2017-12-20,467
2017-12-21,1080
2017-12-22,910
2017-12-23,365
2017-12-24,361
2017-12-25,297
2017-12-26,428
2017-12-27,811
2017-12-28,887
2017-12-29,1902
2017-12-30,2362
2017-12-31,1127
2018-01-01,779
2018-01-02,1089
2018-01-03,1685
2018-01-04,2417
2018-01-05,1785
2018-01-06,988
2018-01-07,863
2018-01-08,1261
2018-01-09,934
2018-01-10,1099
2018-01-11,1248
2018-01-12,835
2018-01-13,610
2018-01-14,605
2018-01-15,704
