2017-09-07,730
2017-09-08,631
2017-09-09,491
2017-09-10,393
2017-09-11,614
2017-09-12,670
2017-09-13,764
2017-09-14,777
2017-09-15,694
2017-09-16,529
2017-09-17,497
2017-09-18,834
2017-09-19,891
2017-09-20,734
2017-09-21,750
2017-09-22,660
2017-09-23,573
2017-09-24,562
2017-09-25,607
2017-09-26,710
2017-09-27,763
2017-09-28,654
2017-09-29,786
2017-09-30,431
2017-10-01,502
2017-10-02,659
2017-10-03,675
2017-10-04,687
2017-10-05,637
2017-10-06,678
2017-10-07,660
2017-10-08,545
2017-10-09,710
2017-10-10,669
2017-10-11,725
2017-10-12,762
2017-10-13,890
2017-10-14,630
2017-10-15,565
2017-10-16,906
2017-10-17,650
2017-10-18,675
2017-10-19,609
2017-10-20,631
2017-10-21,404
2017-10-22,386
2017-10-23,570
2017-10-24,608
2017-10-25,618
2017-10-26,665
2017-10-27,579
2017-10-28,390
2017-10-29,425
2017-10-30,548
2017-10-31,553
2017-11-01,653
2017-11-02,755
2017-11-03,703
2017-11-04,532
2017-11-05,521
2017-11-06,665
2017-11-07,1443
2017-11-08,1157
2017-11-09,885
2017-11-10,781
2017-11-11,859
2017-11-12,910
2017-11-13,974
2017-11-14,1237
2017-11-15,965
2017-11-16,879
2017-11-17,914
2017-11-18,736
2017-11-19,860
2017-11-20,844
2017-11-21,976
2017-11-22,1013
2017-11-23,1245
2017-11-24,1180
2017-11-25,1023
2017-11-26,827
2017-11-27,1046
2017-11-28,1253
2017-11-29,1191
2017-11-30,1204
2017-12-01,1136
2017-12-02,798
2017-12-03,926
2017-12-04,1369
2017-12-05,1566
2017-12-06,1427
2017-12-07,1392
2017-12-08,1264
2017-12-09,985
2017-12-10,720
2017-12-11,1139
2017-12-12,1810
2017-12-13,1619
2017-12-14,1310
2017-12-15,1171
2017-12-16,865
2017-12-17,920
2017-12-18,1301
2017-12-19,1354
2017-12-20,1244
2017-12-21,1087
2017-12-22,1156
2017-12-23,764
2017-12-24,713
2017-12-25,672
2017-12-26,865
2017-12-27,948
2017-12-28,860
2017-12-29,1059
2017-12-30,1006
2017-12-31,853
2018-01-01,897
2018-01-02,1487
2018-01-03,1244
2018-01-04,1544
2018-01-05,1349
2018-01-06,1262
2018-01-07,1294
2018-01-08,1693
2018-01-09,1792
2018-01-10,1780
2018-01-11,1347
2018-01-12,1127
2018-01-13,1315
2018-01-14,1310
2018-01-15,1240
2018-01-16,1420
2018-01-17,1426
2018-01-18,1165
2018-01-19,1098
2018-01-20,979
2018-01-21,862
2018-01-22,1059
2018-01-23,1069
2018-01-24,1074
2018-01-25,1236
2018-01-26,1060
2018-01-27,839
2018-01-28,1177
2018-01-29,1224
2018-01-30,1227
2018-01-31,1153
2018-02-01,1592
2018-02-02,1210
2018-02-03,870
2018-02-04,864
2018-02-05,1051
2018-02-06,1219
2018-02-07,1112
2018-02-08,1171
2018-02-09,1271
2018-02-10,888
2018-02-11,933
2018-02-12,1243
2018-02-13,1421
2018-02-14,1410
2018-02-15,1378
2018-02-16,1320
2018-02-17,1134
2018-02-18,1002
2018-02-19,1258
2018-02-20,1451
2018-02-21,1228
2018-02-22,1184
2018-02-23,1270
2018-02-24,1009
2018-02-25,830
2018-02-26,1056
2018-02-27,1083
2018-02-28,1192
2018-03-01,1121
2018-03-02,1052
2018-03-03,1003
2018-03-04,878
2018-03-05,1123
2018-03-06,991
2018-03-07,1107
2018-03-08,1062
2018-03-09,1061
2018-03-10,791
2018-03-11,673
2018-03-12,882
2018-03-13,945
2018-03-14,1013
2018-03-15,983
2018-03-16,820
2018-03-17,686
2018-03-18,828
2018-03-19,849
2018-03-20,1057
2018-03-21,958
2018-03-22,936
2018-03-23,905
2018-03-24,729
2018-03-25,662
2018-03-26,916
2018-03-27,1084
2018-03-28,1105
2018-03-29,1253
2018-03-30,960
2018-03-31,758
2018-04-01,672
2018-04-02,922
2018-04-03,1153
2018-04-04,1002
2018-04-05,1024
2018-04-06,835
2018-04-07,651
2018-04-08,681
2018-04-09,1023
2018-04-10,1012
2018-04-11,986
2018-04-12,981
2018-04-13,870
2018-04-14,678
2018-04-15,719
2018-04-16,845
2018-04-17,954
2018-04-18,931
2018-04-19,1187
2018-04-20,1384
2018-04-21,836
2018-04-22,930
2018-04-23,1234
2018-04-24,1459
2018-04-25,1361
2018-04-26,1071
2018-04-27,970
2018-04-28,781
2018-04-29,783
2018-04-30,1055
2018-05-01,1166
2018-05-02,1346
2018-05-03,1736
2018-05-04,1382
2018-05-05,1071
2018-05-06,1137
2018-05-07,1447
2018-05-08,1177
2018-05-09,1075
2018-05-10,1083
2018-05-11,1091
2018-05-12,893
2018-05-13,891
2018-05-14,1063
2018-05-15,1198
2018-05-16,1161
2018-05-17,1189
2018-05-18,959
2018-05-19,838
2018-05-20,849
2018-05-21,872
2018-05-22,1042
2018-05-23,1056
2018-05-24,1096
2018-05-25,896
2018-05-26,647
2018-05-27,702
2018-05-28,975
2018-05-29,1000
2018-05-30,1022
2018-05-31,1014
2018-06-01,983
2018-06-02,776
2018-06-03,766
2018-06-04,892
2018-06-05,875
2018-06-06,988
2018-06-07,858
2018-06-08,810
2018-06-09,570
2018-06-10,787
2018-06-11,768
2018-06-12,1966
2018-06-13,1127
2018-06-14,2035
2018-06-15,1419
2018-06-16,865
2018-06-17,762
2018-06-18,918
2018-06-19,920
2018-06-20,1045
2018-06-21,1179
2018-06-22,1083
2018-06-23,721
2018-06-24,858
2018-06-25,946
2018-06-26,896
2018-06-27,937
2018-06-28,854
2018-06-29,837
2018-06-30,628
2018-07-01,548
2018-07-02,980
2018-07-03,888
2018-07-04,690
2018-07-05,701
2018-07-06,1006
2018-07-07,639
2018-07-08,689
2018-07-09,926
2018-07-10,1109
2018-07-11,867
2018-07-12,799
2018-07-13,840
2018-07-14,582
2018-07-15,600
2018-07-16,783
2018-07-17,855
2018-07-18,1077
2018-07-19,1021
2018-07-20,963
2018-07-21,669
2018-07-22,670
2018-07-23,874
2018-07-24,982
2018-07-25,940
2018-07-26,885
2018-07-27,843
2018-07-28,557
2018-07-29,564
2018-07-30,855
2018-07-31,854
2018-08-01,893
2018-08-02,869
2018-08-03,974
2018-08-04,756
2018-08-05,657
2018-08-06,1106
2018-08-07,1279
2018-08-08,1243
2018-08-09,883
2018-08-10,775
2018-08-11,757
2018-08-12,667
2018-08-13,1432
2018-08-14,1589
2018-08-15,1147
2018-08-16,1192
2018-08-17,1189
2018-08-18,770
2018-08-19,671
2018-08-20,828
2018-08-21,721
2018-08-22,888
2018-08-23,879
2018-08-24,923
2018-08-25,628
2018-08-26,643
2018-08-27,809
2018-08-28,1098
2018-08-29,923
2018-08-30,1081
2018-08-31,1320
2018-09-01,950
2018-09-02,712
2018-09-03,1155
2018-09-04,986
2018-09-05,1258
2018-09-06,1158
2018-09-07,1029
2018-09-08,1138
2018-09-09,1368
2018-09-10,1406
2018-09-11,1482
2018-09-12,1929
2018-09-13,1595
2018-09-14,1231
2018-09-15,880
2018-09-16,764
2018-09-17,1191
2018-09-18,1040
2018-09-19,866
2018-09-20,924
2018-09-21,1310
2018-09-22,630
2018-09-23,628
2018-09-24,886
2018-09-25,896
2018-09-26,881
2018-09-27,909
2018-09-28,865
2018-09-29,661
2018-09-30,627
2018-10-01,949
2018-10-02,894
2018-10-03,822
2018-10-04,839
2018-10-05,821
2018-10-06,555
2018-10-07,583
2018-10-08,857
2018-10-09,807
2018-10-10,909
2018-10-11,971
2018-10-12,859
2018-10-13,542
2018-10-14,606
2018-10-15,884
2018-10-16,802
2018-10-17,838
2018-10-18,799
2018-10-19,749
2018-10-20,617
2018-10-21,573
2018-10-22,767
2018-10-23,964
2018-10-24,761
2018-10-25,754
2018-10-26,807
2018-10-27,706
2018-10-28,651
2018-10-29,809
2018-10-30,955
2018-10-31,965
2018-11-01,820
2018-11-02,822
2018-11-03,619
2018-11-04,811
2018-11-05,861
2018-11-06,947
2018-11-07,877
2018-11-08,862
2018-11-09,679
2018-11-10,545
2018-11-11,541
2018-11-12,660
2018-11-13,746
2018-11-14,0
2018-11-15,0
2018-11-16,0
2018-11-17,0
2018-11-18,0
2018-11-19,0
2018-11-20,0
2018-11-21,0
2018-11-22,0
2018-11-23,0
2018-11-24,0
2018-11-25,0
2018-11-26,0
2018-11-27,0
2018-11-28,0
2018-11-29,0
2018-11-30,0
